id_of_tweet;tokens
1475843268;['rt', 'osigahk', 'retweet', 'media', 'want', 'us', 'see', 'https', 'co', 'b16ds6jw92', 'rt', 'bosnerdley', 'since', 'started', 'watching', 'politics', 'kid', 'have', 'never', 'missed', 'seeing', 'a', 'presidential', 'inauguration', 'will', 'read', 'skb_sara', 'marktrenegade', 'following', 'mrschico724', 'elenaforever13', 'followed', 'https', 'co', 'sknlggxytj', 'kopsmiss', 'secpompeo', 'dont', 'feel', 'safe', 'demented', 'basement', 'biden', 'his', 'radical', 'gang', 'nope', 'rt', 'skyrider4538', 'democrats', 'truly', 'cared', 'black', 'americans', 'wouldn', 'be', 'giving', '11', '20', 'million', 'illegals', 'amnesty', 'hey', 'rt', 'secpompeo', 'remember', 'this', 'middle', 'east', 'expert', 'said', 'couldn', 'happen', 'did', 'https', 'co', 'phtw46hsyk', 'rt', 'secpompeo', 'traveled', 'ksa', 'uae', 'bahrain', 'qatar', 'morocco', 'sudan', 'with', 'one', 'goal', 'mind', 'peace', 'https', 'co', '5mbmdyxcg4', 'rt', 'secpompeo', 'cc', 'nobelprize', 'https', 'co', 'xtjw6ehemt', 'rt', 'secpompeo', 'administration', 'done', 'bring', 'lasting', 'peace', 'middle', 'east', 'that', 'president', 'trump', 'https', 'co', 'yviae56', 'reptedbudd', 'wow', 'totally', 'agree', 'trump', 'administration', 'led', 'world', 'reforming', 'multilateral', 'institutions', 'ditching', 'bad', 'deals', 'https', 'co', 'jeyogj0ahv', 'ytweek1', 'belann_farrar1', '8_27j', 'karmalovestrump', 'deplorablyred', 'zoogdee', 'darktolight777', 'pilldrswife', 'ronniestand3', 'https', 't', 'co', '9uupoag9z0', 'shawng927', 'rt', 'shawng927', 'always', 'mike', 'ditka', 'voice', 'reason', 'ditka', 'tells', 'athletes', 'kneel', 'the', 'anthem', 'get', 'the', 'hell', 'of', 'the', 'cou', 'jillibean557', 'rt', 'jillibean557', 'pay', 'attention', 'to', 'local', 'state', 'elections', 'the', 'illuminati', 'infiltration', 'begins', 'your', 'small', 'little', 'town', 're', 'azkayte', 'realdonaldtrump']
823381648293105664;['phdinprogress17', 'dineshdsouza', 'dinesh', 'indian', 'guy', 'wanting', 'approval', 'while', 'majority', 'shadowbirddog', 'sciencedaddio', 'qfd_bruce', 'liisajust', 'ava4usa', 'lavimelek', 'melthesameboss1', 'assenclownen', 'https', 'co', 'f80au5s7nh', 'sallyjo52523023', 'erckrvra', 'bree1914', '_mexodus_', 'diehardpatrt', 'kag_szn', 'ellenicole0712', 'texasglory2013', 'https', 'co', '1jiqtypd1i', 'patriot_orange', 'teagiver7', 'thebethwest', 'brad2bw', 'wingerjim45', 'llchey1', 'kennandem', 'maisentheresa', 'testtickles10', 'https', 'co', 'ucoy8rc9jx', 'knhgolden', 'sabrinaannlynn', 'gravitymillie', 'exhalemeb', 'iiarkarla', 'lipskarlas', 'beasrem', 'brinasvoices', 'atybeenu', 'https', 'co', 'bdufvtz4f5', 'gmanhum', 'rodhillis3', 'drf30', 'oya106', 'c84usa', 'dbargen', 'crpatriot', 'lpbaby131', 'hp4usa', 'marburell', '4mischief', 'tmzedg', 'https', 'co', 'lzsvshso6k', 'caskazakh', 'djpaige01', 'judytgolf', 'xsteveschmidtx', 'maga_devildawg', 'allantoddbull', 'englishladytea', 'karenhu19978954', 'https', 'co', 'w1vk2habgo', 'lauraleebordas', 'judytgolf', 'twinsbus', 'karenhu19978954', 'sadicomic', 'francois_sade', 'based_portugal', 'digitalbrawler', 'https', 'co', 'fj9g6xamnp', 'jbclark13', 'akusafvet', 'jan4jesus45', 'alenaalex16', 'paythe_piper', 'fm_noalgos', 'll1pretty1', 'docrambro', 'bustersbrew', 'https', 'co', 'ekf2kdvxez', 'lamandaal', 'atensnut', 'like', '100', 'atensnut', 'blizzard558', 'sad', 'we', 'being', 'fed', 'lies', 'fellow', 'maga', 'presidenttrump', 'leaves', 'office', 'very', 'https', 'co', '1nzbxujuwx', 'stormysusan11', 'nobbieng', 'realjeffzink', 'liberty_lady_', 'ou_kag', 'wesurvivedobama', 'snazzytexan', 'angel7snow', 'jdphd2', 'https', 'co', 'evmvepdhfh', 'apatsfan', 'magasooner', 'betsyboss_', 'cwarrior_17', 'gerry10596033', 'bigdave20211', 'clt4usa', 'clint17761', 'monster4341', 'https', 'co', 'yjyrtk8z1v', 'rrnicholas22', 'twk4usa', 'theycallmedoc1', 'thedago70', 'tdawg0713', 'rep092', 'lindantx', 'smknmedz', 'twnkltwinkle', 'kduffysr', 'https', 'co', 'juif8tvi5u', 'hackenknall_kag', 'judytgolf', 'michiganpam1', 'benjigallicchi', 'donnaboeri', 'one0fseventeen', 'sigthereal', 'jeffpatriot69', 'https', 'co', 'pwznd8wtnc', 'stormysusan11', 'nobbieng', 'realjeffzink', 'liberty_lady_', 'ou_kag', 'wesurvivedobama', 'snazzytexan', 'angel7snow', 'jdphd2', 'https', 'co', 'hopmydjosj', 'wqke_up_america', 'blizzard558', 'kenpaxton', 'playing', 'politics', 'is', 'trying', 'deflect', 'hope', 'corruption', 'is', 'n', 'https', 'co', 'zz304vkole', 'jeffrocks59', 'nyladyalways', 'intormented', 'gracefromjesus3', 'jordansview1', 'l0ve45', 'rdrhwke', 'sla1500', 'ladypie6', 'cv454us', 'https', 'co', 'pqbpznmwou', 'erica7016', 'jeffrocks59', 'intormented', 'gracefromjesus3', 'jordansview1', 'l0ve45', 'rdrhwke', 'sla1500', 'ladypie6', 'cv454us', 'https', 'co', 'u6tswjfprg', 'actsofpositiveq', 'unclesteveinga', 'israelcruz4ny', 'catsmeow_17', 'heliophilia17', 'pnjkrull', 'lg32033', 'dh_kag', 'https', 'co', 'lmkviveogu']
2859643392;['rt', 'theblaze', 'amazon', 'claims', 'person', 'vote', 'way', 'ensure', 'valid', 'fair', 'union', 'election', 'https', 'co', 'bdvtjrothh', 'rt', 'bnicholsliberty', 'https', 'co', 'pr0nhqa520', 'rt', 'judyannaggie', 'https', 'co', 'rn8e58kfdm', 'rt', 'disinformation1', 'votesamuelwill1', 'another', 'reason', 'american', 'tax', 'dollars', 'sent', 'foreign', 'countries', 'fix', 'america', 'first', 'repbarbaralee', 'paulajo41820905', 'pay', 'rt', 'ryangirdusky', 'republican', 'any', 'things', 'biden', 'administration', 'done', 'last', '72', 'hours', 'd', 'accused', 'killin', 'rt', 'catturd2', 'ice', 'agents', 'ordered', 'free', 'illegal', 'aliens', 'custody', 'release', 'all', 'https', 'co', 'iujkt7ouic', 'via', 'breitbartnews', 'rt', 'endtimeslife', 'verily', 'verily', 'say', 'unto', 'he', 'entereth', 'by', 'door', 'sheepfold', 'climbeth', 'some', 'way', 'rt', 'livepddave1', 'gave', 'hank', 'aaron', 'vaccine', 'he', 'died', 'two', 'weeks', 'later', 'wonder', 'gave', 'larry', 'king', 'vaccine', 'rt', 'charliekirk11', 'joe', 'biden', 'admitted', 'he', 'no', 'plan', 'change', 'trajectory', 'pandemic', 'next', 'months', 'record', 'high', 'talanhorne', 'https', 'co', 'j5igpdmcc5', 'rt', 'endtimeslife', 'turn', 'not', 'the', 'right', 'hand', 'the', 'left', 'remove', 'thy', 'foot', 'evil', 'proverbs', '4', '27', 'kjv', 'rt', 'hrkbenowen', 'uk', 'prince', 'harry', 'demands', 'social', 'media', 'censorship', 'americans', 'https', 'co', 'bcqyztxexx', 'rt', 'marvel0usjesus', 'therefore', 'not', 'worry', 'tomorrow', 'tomorrow', 'worry', 'itself', 'day', 'enough', 'trouble', 'its', 'm', 'rt', 'endtimeslife', 'who', 'refuse', 'go', 'along', 'the', 'culture', 'apostasy', 'who', 'remain', 'faithful', 'god', 'ways', 'now', 'labelled', 'rt', 'theblaze', 'bernie', 'sanders', 'predicts', 'the', 'democratic', 'party', 'could', 'wiped', 'the', '2022', 'midterm', 'elections', 'https', 'co', '2v7td2s4mw', 'rt', 'kevinan06912126', 'no', 'oil', 'canada', 'troops', 'sent', 'back', 'in', 'to', 'syria', 'to', 'protect', 'oil', 'fields', 'we', 'go', 'folks', 'notmypresident', 'rt', 'fuctupmike', 'facebook', 'shuts', 'these', 'far', 'left', 'people', 'gives', 'back', 'group', 'leaves', 'conservative', 'groups', 'banned', 'rt', 'nancylee2016', 'release', 'at', 'the', 'capitol', 'amp', 'wh', 'you', 'want', 'live', 'them', 'speakerpelosi', 'joebiden', 'they', 'would', 'probably', 'build', 'rt', 'conservative929', 'jackposobiec', 'm', 'old', 'enough', 'to', 'remember', 'kamala', 'saying', 'joe', 'a', 'racist', 'then', 'said', 'what', 'it', 'was', 'a', 'debate']
1217998195252498432;['rt', 'tee2019k', 'q_undivided', 'samantha_winks', 'dre4thetruth', 'q_stand', 'qtefanonie', 'kitsune99826938', 'blue_skygirl1', 'joekidd1992', 'classybass3', 'ec', 'rt', 'catturd2', 'don', 'believe', 'damn', 'word', 'fda', 'says', 'rt', 'holly_wv', 'everyone', 'there', 'm', 'ask', 'if', 'don', 'watch', 'another', 'damn', 'video', 'today', 'is', 'one', 'watch', 'watc', 'rt', 'holly_wv', 'deciding', 'have', 'positive', 'outlook', 'well', 's', 'life', 'changer', 'https', 'co', '2lts68ti1g', 'rt', 'dina1trump', 'joebiden', 'trump2020', 'https', 'co', 'ijgvwtogry', 'rt', 'gratefulac19', 'stats', 'police', 'involved', 'shootings', '2017', '2020', 'far', 'every', 'death', 'matters', 'follow', 'the', 'orders', 'the', 'cops', 'arrive', '2017', 'rt', 'gratefulac19', 'person', 'willing', 'to', 'attack', 'kill', 'cop', 'kill', 'your', 'children', 'family', 'members', 'no', 'regard', 'human', 'lif']
44749843;['drewmorgcomedy', 'https', 'co', 'qqjftaa5fc', 'eskridgebill', 'call', 'storming', 'capitol', 'building', 'quasi', 'insurrection', 'morning', '5', 'ppl', 'died', 'https', 'co', '0bje4swx9c', 'chantelmarsaw', 'hell', 'yeah', 'without', 'doubt', 'domestic', 'terrorists', 'lindseygrahamsc', 'dude', 'wtf', 'talking', 'trump', 'invoked', 'insurection', 'belongs', 'prison', 'along', 'https', 'co', 'pybicezt9q', 'rt', 'michaelharriot', 'know', 'sounds', 'insane', 'you', 'could', 'stop', 'nazis', 'trump', 'clan', 'insurrection', 'joyannreid', 'maddow', 'chrislhayes', 'chriscuomo', 'andersoncooper', 'https', 'co', 'julsjtepon', 'rt', 'bombshelldaily', 'defense', 'white', 'black', 'protesters', 'quite', 'different', 'blm', 'resist', 'unrest', 'rt', 'wowthatshiphop', 'security', 'protocol', 'capitol', 'building', 'https', 'co', 'dis5wbdvxr', 'rt', 'meenaharris', 'thinking', 'john', 'lewis', 'wish', 'he', 'could', 'lived', 'see', 'rt', 'joyannreid', 'rt', 'walshfreedom', 'a', 'white', 'never', 'trumper', 'guy', 'd', 'really', 'really', 'like', 'thank', 'black', 'voters', 'especially', 'black', 'women', 'steering', 'c', 'chicagomikesd', 'donnaimamtx', 'berniesanders', 'kamalaharris', 'you', 'go', 'missing', 'point', 'ok', 'gramps', 'continue', 'wh', 'https', 'co', 't5uvjdzrbt', 'chicagomikesd', 'donnaimamtx', 'berniesanders', 'kamalaharris', 'a', 'night', 'his', 'followers', 'joined', 'https', 'co', 'odhtagameh', 'darcman', 'another', 'divider', 'can', 'even', 'celebrate', 'correctly', 'https', 'co', 'ltdwahkp8m', 'chicagomikesd', 'donnaimamtx', 'berniesanders', 'kamalaharris', 'then', 'tone', 'sanders', 'sow', 'division', 'a', 'https', 'co', 'jatvujebod', 'rt', 'staceyabrams', 'new', 'votes', 'joining', 'the', 'tally', 'we', 'are', 'a', 'strong', 'path', 'even', 'we', 'wait', 'more', 'let', 'celebrate', 'the', 'extraordi', 'chicagomikesd', 'donnaimamtx', 'berniesanders', 'kamalaharris', 'harris', 'sanders', 'and', 'the', 'squad', 'worked', 'the', '2k', 'stac', 'https', 'co', 'zziblfjoxk', 'rt', 'joshuapotash', 'maga', 'and', 'proud', 'boys', 'are', 'fighting', 'cops', 'dc', 'tonight', 'https', 't', 'co', '5i09z6nitg', 'rt', 'weinsteinlaw', 'really', 'is', 'staggering', 'see', 'many', 'people', 'willing', 'abandon', '244', 'years', 'democracy', 'an', 'unstable', 'reality', 'show', 'char', 'rt', 'berniceking', 'the', 'votes', 'black', 'people', 'been', 'suppressed', 'nation', 'a', 'long', 'time', 'this', 'is', 'the', 'dawning', 'a', 'new', 'day']
921048750549798912;['judithorcutt', 'janetyellen', 'would', 'never', 'age', 'shame', 'woman', 'after', 'years', 'nasty', 'lib', 'bashing', 'sarah', 'h', 'sanders', 'https', 'co', 'sscwayofbh', 'sherpadavilo', 'judithorcutt', 'janetyellen', 'right', 'springssailor', 'judithorcutt', 'janetyellen', 'soros', 'rosacea', 'look', 'https', 'co', '05bwzqpghz', 'judithorcutt', 'janetyellen', 'hmm', 'green', 'eye', 'shadow', 'eye', 'brows', 'dark', 'lips', 'rt', 'bindyb123', 'judithorcutt', 'janetyellen', 'gee', 'sun', 'damage', 'estrogen', 'drinking', 'linda', 'gray', '80', 'janet', '75', 'judge', 'janine', 'almost', '7', 'judithorcutt', 'janetyellen', 'gee', 'sun', 'damage', 'estrogen', 'drinking', 'linda', 'gray', '80', 'janet', '75', 'judge', 'janine', 'https', 'co', 'ytngpb1yab', 'rt', 'bindyb123', 'bidendefibrilllators', 'janetyellen', 'omg', 'looks', 'old', 'really', 'really', 'really', 'old', 'https', 'co', 'y0vpmseucj', 'bidendefibrilllators', 'janetyellen', 'omg', 'looks', 'old', 'really', 'really', 'really', 'old', 'https', 'co', 'y0vpmseucj', 'rt', 'bindyb123', 'jonahdispatch', 'rip', 'ralph', 'https', 'co', 'imwtwawhc6', 'brandonstraka', 'love', 'brandonstraka', 'rickyrebelrocks', 'rt', 'brandonstraka', 'asked', 'always', 'maintained', 'for', 'coming', 'gay', 'harder', 'coming', 'conservative', 'i', 'now', 'changing', 'rt', 'sandra8301', 'love', 'lin', 'wood', 'secretly', 'joins', 'zoom', 'call', 'records', 'this', 'priceless', 'https', 'co', 'jqmes4obfj', 'rt', 'mjluxmoore', 'video', 'massive', 'protest', 'st', 'petersburg', 'earlier', 'today', 'via', 'telegram', 'https', 'co', '4q3qvclizf', 'jonahdispatch', 'rip', 'ralph', 'https', 'co', 'imwtwawhc6', 'sicarioscott', 'joe', 'rt', 'realcandaceo', 's', 'true', 'they', 'say', 'the', 'whole', 'world', 'stops', 'your', 'child', 'born', '1', '13', '21', 'first', 'born', 'son', 'children', 'are', 'a', 'gif', 'sentedcruz', 'texasguard', 'love', 'tedcruz', 'livepddave1', 'amen', 'rt', 'hackenknall', 'bindyb123', 'https', 'co', 'earapmdjub', 'rt', 'bindyb123', 'bidensamerica2021', 'barbariansatourborders', 'coming', 'a', 'neighborhood', 'near', 'https', 'co', 'tzwihgbdqx']
4160794887;['latest', 'stats', '50', 'followers', '49', 'unfollowers', 'tracked', 'https', 'co', 'd3vjstlkyz', 'gained', '51', 'followers', 'lost', '231', 'stats', 'https', 'co', 'd3vjstlkyz', 'latest', 'stats', '43', 'followers', '293', 'unfollowers', 'tracked', 'https', 'co', 'd3vjstlkyz', 'latest', 'stats', '50', 'followers', '115', 'unfollowers', 'tracked', 'https', 'co', 'd3vjstlkyz', 'rt', 'flotus', 'please', 'follow', 'melaniatrump', 'future', 'updates', 'amp', 'announcements', 'rt', 'flotus', 'farewell', 'message', 'first', 'lady', 'melania', 'trump', 'https', 'co', 'wfg1zg2mt4', 'rt', 'catturd2', 'cowards', 'republican', 'party', 'failed', 'president', 'trump', 'miserably', 'rt', 'hoosiers1986', 'consider', 'joebiden', 'embarrassment', 'the', 'united', 'states', 'america', 'rt', 'd_b_harrison', 'say', 'without', 'apology', 'not', 'celebrating', 'the', 'inauguration', 'tomorrow', 'an', 'administration', 'openly', 'braze', 'rt', 'erictrump', 'less', 'week', 'trumpstore', 'back', 'online', 'ready', 'accept', 'orders', 'a', 'true', 'testament', 'our', 'incredible', 'team', 'visit', 'h', 'rt', 'erictrump', 'rt', 'jim_hansenj70', 'senatemajldr', 'you', 'mentioned', 'constitution', 'happen', 'fare', 'election', 'were', 'things', 'changed', 'only', 'swing', 'states', 'th', 'rt', 'pri21964872', 'republic', 'best', 'president', 'god', 'bless', 'trump', 'rt', 'twishbish', 'best', 'president', 'thankyoupresidenttrump', 'weloveyoujin', 'https', 'co', 'qnzisjwild', 'rt', 'usapatriot0164', 'china', 'joe', 'never', 'ever', 'be', 'my', 'president', 'president', 'trump', 'best', 'president', 'ever', 'https', 'co', 'fsh4xmrtw4', 'last', '24', 'hours', '33', 'followers', '68', 'unfollowers', 'stats', 'https', 'co', 'd3vjstlkyz', '62', 'followed', '75', 'unfollowed', 'monitored', 'https', 'co', 'd3vjsu3mn9', 'gained', '19', 'followers', 'lost', '46', 'stats', 'https', 'co', 'd3vjstlkyz', 'gained', '44', 'followers', 'lost', '77', 'stats', 'https', 'co', 'd3vjstlkyz', 'rt', 'realmattcouch', 'well', '25', '000', 'armed', 'troops', 'washington', 'c', 'joe', 'biden', 's', 'takeover', 'i', 'mean', 'inauguration', 'yet', 'are']
922110659554430976;['rt', 'iammultiversal', 'dear', 'resisters', 'this', '1st', 'day', 'the', 'rest', 'your', 'life', 'may', 'favorable', 'resolution', 'best', 'ongoing', 'strife', 'u', 'sin', 'rt', 'iammultiversal', 'fbr', 'rt', 'iris', 'https', 'co', 'vu9mhprk0a', 'yourbodyisawonderland', 'https', 'co', 'wwkx3gw5wc', 'usesomebody', 'sexonfire', 'https', 'rt', 'iammultiversal', 'q', 'the', '17th', 'letter', 'the', 'alphabet', 'was', 'born', 'the', '17th', 'worried', 'qparanoia', 'https', 'fbrparty', 'rt', 'top', 'post', 'music', 'amp', 'gif', 'lovematters', 'iammultiversal', 'jamnspoon2', 'suzyqfit4u', 'texy_liz', 'bamableu', 'https', 'co', 'tlumro4ngk', 'fbrparty', 'rt', 'top', 'post', 'music', 'amp', 'gif', 'lovematters', 'iammultiversal', 'cunningsq16', 'mindivotesblue', 'https', 'co', 'cvfeya1kbi', 'fbrparty', 'rt', 'top', 'post', 'music', 'amp', 'gif', 'lovematters', 'iammultiversal', 'at0mlc_bl0nde', 'lepapillonblu', 'sarahwaugh20', 'https', 'co', 'yxoekmtvpa', 'fbrparty', 'rt', 'top', 'post', 'music', 'amp', 'gif', 'lovematters', 'iammultiversal', 'mama_c2', 'catt_joyy', 'sevedabo', '_elizbieber', 'https', 'co', 'vonjdthgr5', 'fbrparty', 'rt', 'top', 'post', 'music', 'amp', 'gif', 'lovematters', 'iammultiversal', 'chimaxywaxy', 'giggles33183', 'firewifeyog1', 'https', 'co', 'k7jdtnlmrb', 'fbrparty', 'rt', 'top', 'post', 'music', 'amp', 'gif', 'lovematters', 'iammultiversal', 'faithcampbellj1', 'gr3te4rights', 'https', 'co', 'z1xcegxkke', 'fbrparty', 'rt', 'dakotalive', 'https', 'co', '1snhttikup', 'yourbodyisawonderland', 'https', 'co', 'wwkx3gw5wc', 'usesomebody', 'https', 'co', 'n4idtctibg', 'rt', 'iammultiversal', 'alien', 'reports', 'skyrocket', 'florida', 'today', 'https', 'co', '28dn9rsuxy', 'rt', 'iammultiversal', 'fbr', 'rt', 'top', 'post', 'music', 'amp', 'gif', 'iammultiversal', 'bulldogben', 'dbizzyb', 'uvahooz', 'lysnos1', 'xoxoslc', 'zeebap2', 'xtionna', 'rt', 'iammultiversal', 'fbr', 'rt', 'top', 'post', 'music', 'amp', 'gif', 'iammultiversal', 'victorialalbers', 'michelle_spenc', 'wgallagher02', 'maddog4biden', 'gr3te', 'rt', 'iammultiversal', 'fbr', 'rt', 'top', 'post', 'music', 'amp', 'gif', 'iammultiversal', 'liney1103', 'dukehomer', 'henness87', 'islandgirlprv', 'strom_annette', 'rhy', 'rt', 'iammultiversal', 'fbr', 'rt', 'top', 'post', 'music', 'amp', 'gif', 'iammultiversal', 'yeatesgreats', 'joedaddyhala', 'polarsprite', 'scriptjuice', 'twoelks2009', 'rt', 'iammultiversal', 'fbr', 'rt', 'top', 'post', 'music', 'amp', 'gif', 'iammultiversal', 'headhunter1', 'murielvieux', '1piscesgirl', 'jamnspoon2', 'kikiadine', 'dkmz', 'rt', 'iammultiversal', 'fbr', 'rt', 'top', 'post', 'music', 'amp', 'gif', 'iammultiversal', 'ravencl67723814', 'tiggsakaclaudia', 'kristinresistin', 'artmyoldfriend', 'q', 'the', '17th', 'letter', 'the', 'alphabet', 'i', 'was', 'born', 'the', '17th', 'i', 'worried', 'qparanoia', 'https', 'co', 'g6b7lfum3p', 'rt', 'iammultiversal', 'fbr', 'rt', 'womenwillsavetheworld', 'lovesomebody', 'https', 'co', 'jdhalho4xz', 'magiccarpetride', 'https', 'co', 'i3dwkzdpmq', 'lay', 'rt', 'iammultiversal', 'top', 'post', 'music', 'amp', 'gif', 'iammultiversal', 'faithcampbellj1', 'deuce_bigalow68', 'gr3te4rights', 'tezhug', 'hethrobryryhale', 'v']
1194076501723013120;['rt', 'jackposobiec', 'starwars', 'remember', 'they', 'erased', 'john', 'boyega', 'chinese', 'poster', 'force', 'awakens', 'i', 'https', 'c', 'rt', 'johncardillo', 'hcq', 'ok', 'tests', 'work', 'biden', 'plan', 'lockdowns', 'ending', 'none', 'political', 'right', 'rt', 'catturd2', 'insulting', 'unions', 'endorsed', 'biden', 'now', 'lashing', 'via', 'gatewaypundit', 'https', 'co', 'w6wfagh0ss', 'rt', 'jackposobiec', 'breaking', 'new', 'mexico', 'leaders', 'say', 'biden', 'domestic', 'energy', 'bans', 'devastate', 'state', 'economy', 'jobs', 'education', 'rt', 'catturd2', 'democrats', 'voted', '7', '00', 'per', 'gallon', 'gas', 'huge', 'union', 'job', 'loses', 'losing', 'energy', 'independence', 'wars', 'middle', 'east', 'ille', 'rt', 'thewiseowl_az', '2', 'person', 'shall', 'senator', 'representative', 'congress', 'elector', 'president', 'vice', 'president', 'hold', 'rt', 'thewiseowl_az', '1', 'military', 'intelligence', 'contact', 'update', 'continued', 'anonymous', 'source', 'the', 'trump', 'card', 'being', 'played', 's', 'much', 'simple', 'rt', 'memegeneratorrr', 'joebiden', 'https', 'co', 'vobyfsxkgv', 'rt', 'secpompeo', 's', 'no', 'more', 'generous', 'nation', 'the', 'planet', 'the', 'united', 'states', 'america', 'https', 'co', 'obmqqade2r', 'rt', 'redsteeze', 'we', 'all', 'going', 'pretend', 'narrative', 'happened', 'magically', 'amp', 'organically', 'https', 'co', 'bfz95e9t8y', 'rt', 'kylenabecker', 'democrat', 'son', 'judge', 'the', 'capitol', 'siege', 'teamed', 'with', 'pal', 'carried', 'a', 'confederate', 'flag', 'suspect', 'at', 'all', 'ht', 'rt', 'donaldjtrumpjr', 'the', 'timing', 'this', 'obvious', 'news', 'a', 'bit', 'suspect', 't', 'rt', 'secpompeo', 'https', 't', 'co', 'hoiw6li8l7', 'rt', 'mocomdgop', 'mrandyngo', 'compared', 'the', 'burning', 'looting', 'many', 'american', 'cities', 'this', 'is', 'mild', 'they', 'broke', 'a', 'couple', 'windows', 'tha']
1335474918;['rt', 'redwinggrips', 'm', 'fresh', '12', 'hour', 'restriction', 'calling', 'chuck', 'schumer', 'scumbag', 'thought', 'was', 'making', 'simple', 'observati', 'redwinggrips', 'scumbag', 'erectile', 'dysfunction', 'rt', 'tonightsfights', 'freeshaman', 'right', 'history', 'shows', 'like', 'saying', 'literal', 'revolution', 'must', 'come', 'next', 'mea', 'iamahardhead', 'a', 'communist', 'traitor', 'despicable', 'human', 'rt', 'iamahardhead', 'brennan', 'really', 'move', 'iran', 'get', 'rt', 'cuomocorruption', 'nothing', 'see', 'gotta', 'reopen', 'economy', 'make', 'biden', 'look', 'good', 'covid', '19', 'positivity', 'rate', 'soars', 'https', 'c', 'cuomocorruption', 'newsmax', 'fox', 've', 'blocked', 'of', 'whole', 'station', 'rt', 'cuomocorruption', 'gee', 'i', 'wonder', 'hmmm', 'maybe', 'there', 'actually', 'people', 'attended', 'trump', 'inauguration', 'trump', 'voter', 'ruralroots780', 'go_gaels', 'hasn', 'even', 'started', 'yet', 'rt', 'ruralroots780', 'noticing', 'less', 'store', 'shelves', 'travel', 'parties', 'sports', 'family', 'friends', 'fun', 'want', 'cmccrackine', 'johnc32116200', 'true', 'rt', 'cmccrackine', 'according', 'democrats', 'don', 'need', 'walls', 'fences', 'troops', 'protect', 'us', 'terrorists', 'criminals', 'crossing', 'south', 'jmbenson1491', 'a', 'senile', 'evil', 'impostor', 'that', 'rt', 'jmbenson1491', 'imposter', 'occupies', 'wh', '3rd', 'night', 'shame', 'tombstone1954', 'tyranny', 'sets', 'rt', 'tombstone1954', 'bidens', 'are', 'responsible', '20', '000', 'covid', 'deaths', 'over', 'the', 'last', 'days', 'unemployment', 'skyrockets', 'bidens', 'leaders', 'tonightsfights', 'the', 'marxists', 'know', 'the', 'fraud', 'got', 'away', 'unforgettable', 'and', 'unforgivable', 'wi', 'https', 'co', 'mfxdrqmrp1', 'jorgeugueto1971', 'gmizrachi', 'marcorubio', 'rubio', 'is', 'a', 'despicable', 'human', 'and', 'south', 'florida', 's', 'done', 'you', 'feel', 'https', 'co', 'th3kvxw0ao', 'robertbarber64', 'anarchists', 'hippies', 'want', 'destroy', 'government', 'nation', 'they', 'were', 'high', 'https', 't', 'co', 'yq78zgeofa', 'whatever', 'marxists', 'fascists', 'say', 'do', 'they', 're', 'actually', 'saying', 'is', 'you', 'stupid', 'fucks', 'perpetrated', 'the', 'https', 't', 'co', 'krdpdk7s8f']
